type,id,nomor_pb_umku,nama,website,sektor,nama_tampil_badan_hukum,nama_perusahaan,tanggal_daftar,tanggal_terbit,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id,keterangan,lokalitas,self
tdpseTerbit,1935,null,Jejak.in,www.jejakin.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT JEJAK ENVIRO TEKNOLOGI,2021-10-04,2021-10-04,001290.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1935,TERDAFTAR,1414,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1935
tdpseTerbit,1934,null,Geniebook,geniebook.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT GENIEBOOK INDONESIA SOFTWARE SERVICES,2021-10-04,2021-10-04,001289.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1934,TERDAFTAR,1242,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1934
tdpseTerbit,1933,null,E-Banking IBK,www.ibk.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT BANK IBK INDONESIA,2021-10-04,2021-10-04,001288.01/DJAI.PSE/10/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1933,TERDAFTAR,922,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1933
tdpseTerbit,1932,null,True Digital Indonesia (Portal),https://trueid.id/,Sektor Teknologi Informasi dan Komunikasi,PT,PT TRUE DIGITAL INDONESIA,2021-09-29,2021-09-29,001287.02/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1932,TERDAFTAR,2482,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1932
tdpseTerbit,1931,null,True Digital Indonesia (Pemrosesan Data),-,Sektor Teknologi Informasi dan Komunikasi,PT,PT TRUE DIGITAL INDONESIA,2021-09-29,2021-09-29,001287.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1931,TERDAFTAR,2481,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1931
tdpseTerbit,1930,null,berbuatbaik.id,https://berbuatbaik.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT TRANS DIGITAL MEDIA,2021-09-29,2021-09-29,001286.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1930,TERDAFTAR,1114,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1930
tdpseTerbit,1929,null,Bank Mega Mila - Mega Intelligent Assistant,https://api.whatsapp.com/send/?phone=6282208225000&text=Hai&app_absent=0,Sektor Teknologi Informasi dan Komunikasi,PT,PT BANK MEGA,2021-09-29,2021-09-29,001040.17/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1929,TERDAFTAR,1167,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1929
tdpseTerbit,1928,null,YESSINDO,www.yessindo.com,Sektor Perdagangan,PT,PT YAKIN SUKSES INDONESIA,2021-09-29,2021-09-29,001285.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1928,TERDAFTAR,392,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1928
tdpseTerbit,1927,null,Digigarda,https://digigarda.id,Sektor Perdagangan,PT,PT DIGIGARDA SOLUSI ASIA,2021-09-29,2021-09-29,001284.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1927,TERDAFTAR,1410,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1927
tdpseTerbit,1926,null,Pinjam Gampang,www.kreditplusteknologi.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT KREDIT PLUS TEKNOLOGI,2021-09-29,2021-09-29,001283.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1926,TERDAFTAR,1413,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1926
tdpseTerbit,1925,null,Pharmanet,-,Sektor Perdagangan,PT,PT CENTURY FRANCHISINDO UTAMA,2021-09-29,2021-09-29,001282.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1925,TERDAFTAR,150,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1925
tdpseTerbit,1924,null,Century,-,Sektor Perdagangan,PT,PT PERINTIS PELAYANAN PARIPURNA,2021-09-29,2021-09-29,001281.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1924,TERDAFTAR,2638,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1924
tdpseTerbit,1923,null,Active Barn Go,www.activebarn.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT AKTIF BUGAR INDONESIA,2021-09-29,2021-09-29,001280.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1923,TERDAFTAR,1211,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1923
tdpseTerbit,1922,null,YOURPAY,https://yourpay.co/,Sektor Teknologi Informasi dan Komunikasi,PT,PT RPAY FINANSIAL DIGITAL INDONESIA,2021-09-29,2021-09-29,001279.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1922,TERDAFTAR,989,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1922
tdpseTerbit,1921,null,ISONET.ID (Indonesia Social Net),www.isonet.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT INDONESIA SOSIAL NET,2021-09-29,2021-09-29,001278.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1921,TERDAFTAR,1308,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1921
tdpseTerbit,1920,null,Spakat.ID,https://spakat.id,Sektor Perdagangan,PT,PT SEPAKAT TEKNOLOGI NUSANTARA,2021-09-29,2021-09-29,001277.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1920,TERDAFTAR,1412,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1920
tdpseTerbit,1919,null,MUFG One (SSO) Portal,one.mufg.co.id,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.09/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1919,TERDAFTAR,1070,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1919
tdpseTerbit,1918,null,GPH (Global Payment Hub),ebusiness.bk.mufg.jp,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.08/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1918,TERDAFTAR,1069,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1918
tdpseTerbit,1917,null,GCMS (Global Cash Management Service) PLUS,ebusiness.bk.mufg.jp,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.07/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1917,TERDAFTAR,1068,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1917
tdpseTerbit,1916,null,Direct Debit,direct.mufg.co.id,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.06/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1916,TERDAFTAR,1067,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1916
tdpseTerbit,1915,null,COMSUITE Payable Finance,ebusiness.bk.mufg.jp,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.05/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1915,TERDAFTAR,1066,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1915
tdpseTerbit,1914,null,e-Tax,mpn.mufg.co.id,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.04/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1914,TERDAFTAR,1065,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1914
tdpseTerbit,1913,null,MUFG Online Reconciliation (MORE),more.mufg.co.id,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.03/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1913,TERDAFTAR,1064,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1913
tdpseTerbit,1912,null,Website Toyota Astra Motor : toyota.astra.co.id,https://www.toyota.astra.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT TOYOTA-ASTRA MOTOR,2021-09-29,2021-09-29,001276.02/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1912,TERDAFTAR,1072,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1912
tdpseTerbit,1911,null,G-FLEET,https://gfms.g-fleet.info/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT TOYOTA-ASTRA MOTOR,2021-09-29,2021-09-29,001276.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1911,TERDAFTAR,1071,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1911
tdpseTerbit,1910,null,Online Reporting Service,guarantee.mufg.co.id,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-29,2021-09-29,001274.02/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1910,TERDAFTAR,1063,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1910
tdpseTerbit,1909,null,go-tix.id,https://go-tix.id/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT GLOBAL LOKET SEJAHTERA,2021-09-29,2021-09-29,001275.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1909,TERDAFTAR,95,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1909
tdpseTerbit,1908,null,MUFG Homepage,www.mufg.co.id,Sektor Teknologi Informasi dan Komunikasi,BUT,"BUT BUT.MUFG BANK, LTD.",2021-09-28,2021-09-28,001274.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1908,TERDAFTAR,1062,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1908
tdpseTerbit,1907,null,SITUS RESMI PT JASA UTAMA CAPITAL SEKURITAS,http://www.jasautamacapital.com/web/,Sektor Perdagangan,PT,PT JASA UTAMA CAPITAL SEKURITAS,2021-09-28,2021-09-28,001266.04/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1907,TERDAFTAR,1409,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1907
tdpseTerbit,1906,null,PEMBUKAAN REKENING EFEK ONLINE PT JASA UTAMA CAPITAL SEKURITAS,https://register.juc.co.id,Sektor Perdagangan,PT,PT JASA UTAMA CAPITAL SEKURITAS,2021-09-28,2021-09-28,001266.03/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1906,TERDAFTAR,1408,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1906
tdpseTerbit,1905,null,www.simasfinance.co.id,www.simasfinance.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT SINAR MAS MULTIFINANCE,2021-09-28,2021-09-28,001273.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1905,TERDAFTAR,1389,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1905
tdpseTerbit,1904,null,greatnusa.com,https://greatnusa.com/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT GAGAS EDUKASI ANANTARA,2021-09-28,2021-09-28,001272.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1904,TERDAFTAR,2699,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1904
tdpseTerbit,1903,null,website binus.edu,https://www.binus.edu/,Sektor Teknologi Informasi dan Komunikasi,Yayasan,Yayasan BINA NUSANTARA,2021-09-28,2021-09-28,001088.03/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1903,TERDAFTAR,403,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1903
tdpseTerbit,1902,null,website binuscenter.com,https://binuscenter.com/,Sektor Teknologi Informasi dan Komunikasi,PT,PT PRIMA CIPTA NUSANTARA,2021-09-28,2021-09-28,001271.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1902,TERDAFTAR,1405,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1902
tdpseTerbit,1901,null,Buku Laba,www.bukulaba.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT BUKU LABA INDONESIA,2021-09-28,2021-09-28,001270.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1901,TERDAFTAR,1287,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1901
tdpseTerbit,1900,null,Van Ver Global,www.vanverglobal.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT VAN VER GLOBAL,2021-09-28,2021-09-28,001269.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1900,TERDAFTAR,1289,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1900
tdpseTerbit,1899,null,Digital Future Exchange (DFX),dfx.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT DIGITAL FUTURE EXCHANGE,2021-09-28,2021-09-28,001268.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1899,TERDAFTAR,1092,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1899
tdpseTerbit,1898,null,3i-Networks,https://3i-networks.com,Sektor Kesehatan,PT,PT ASURANSI JIWA CENTRAL ASIA RAYA,2021-09-28,2021-09-28,001212.06/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1898,TERDAFTAR,1368,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1898
tdpseTerbit,1897,null,SPAJ,-,Sektor Kesehatan,PT,PT ASURANSI JIWA CENTRAL ASIA RAYA,2021-09-28,2021-09-28,001212.05/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1897,TERDAFTAR,1367,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1897
tdpseTerbit,1896,null,Mobiss,-,Sektor Kesehatan,PT,PT ASURANSI JIWA CENTRAL ASIA RAYA,2021-09-28,2021-09-28,001212.04/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1896,TERDAFTAR,1366,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1896
tdpseTerbit,1895,null,e-Benefit,-,Sektor Kesehatan,PT,PT ASURANSI JIWA CENTRAL ASIA RAYA,2021-09-28,2021-09-28,001212.03/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1895,TERDAFTAR,1365,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1895
tdpseTerbit,1894,null,MADEININDONESIA.COM,www.madeinindonesia.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT JIVA SAMUDRA BIRU,2021-09-28,2021-09-28,001267.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1894,TERDAFTAR,764,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1894
tdpseTerbit,1893,null,https://www.lacoste.com/,https://www.lacoste.com/,Sektor Perdagangan,PT,"PT MITRA ADIPERKASA, TBK",2021-09-28,2021-09-28,000274.03/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1893,TERDAFTAR,3680,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1893
tdpseTerbit,1892,null,www.lineashoes.com,www.lineashoes.com,Sektor Perdagangan,PT,PT MAP AKTIF ADIPERKASA,2021-09-28,2021-09-28,000192.09/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1892,TERDAFTAR,3677,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1892
tdpseTerbit,1891,null,www.converse.id,www.converse.id,Sektor Perdagangan,PT,PT MAP AKTIF ADIPERKASA,2021-09-28,2021-09-28,000192.08/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1891,TERDAFTAR,3676,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1891
tdpseTerbit,1890,null,JOIN (WEB BASE),https://trade.juc.co.id,Sektor Perdagangan,PT,PT JASA UTAMA CAPITAL SEKURITAS,2021-09-28,2021-09-28,001266.02/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1890,TERDAFTAR,1407,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1890
tdpseTerbit,1889,null,JOIN MOBILE 2 (JASA UTAMA CAPITAL ONLINE TRADING),-,Sektor Perdagangan,PT,PT JASA UTAMA CAPITAL SEKURITAS,2021-09-28,2021-09-28,001266.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1889,TERDAFTAR,1406,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1889
tdpseTerbit,1888,null,Nespresso App,https://www.nespresso.co.id/,Sektor Perdagangan,PT,PT KANMO GAYA ABADI,2021-09-28,2021-09-28,001265.02/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1888,TERDAFTAR,1239,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1888
tdpseTerbit,1887,null,Nespresso Web,https://www.nespresso.co.id/,Sektor Perdagangan,PT,PT KANMO GAYA ABADI,2021-09-28,2021-09-28,001265.01/DJAI.PSE/09/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1887,TERDAFTAR,1238,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1887
tdpseTerbit,1886,null,Greenfund.id,www.greenfund.id,Sektor Keuangan,PT,PT GLOBAL KREASI DANA,2021-08-31,2021-08-31,001264.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1886,TERDAFTAR,3682,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1886
tdpseTerbit,1885,null,Workforce Management Systems,https://wms.elabram.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT ELABRAM SYSTEMS,2021-08-31,2021-08-31,001263.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1885,TERDAFTAR,76,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1885
tdpseTerbit,1884,null,GRUPIN,www.grupin.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT FILOSOFI UNIK NUSANTARA,2021-08-16,2021-08-16,001262.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1884,TERDAFTAR,1274,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1884
tdpseTerbit,1883,null,Glober Mart,https://www.globermart.co.id,"Sektor Perdagangan, Sektor Transportasi",PT,PT GLOBAL APLIKASI INDONESIA,2021-08-16,2021-08-16,001261.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1883,TERDAFTAR,2574,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1883
tdpseTerbit,1882,null,pintap.id,https://pintap.id/,Sektor Perdagangan,PT,PT SOLUSI PINTAP INDONESIA,2021-08-16,2021-08-16,001260.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1882,TERDAFTAR,1226,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1882
tdpseTerbit,1881,null,Ai Care,www.ai-care.id,"Sektor Kesehatan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT ATMATECH GLOBAL INFORMATIKA,2021-08-16,2021-08-16,000435.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1881,TERDAFTAR,293,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1881
tdpseTerbit,1880,null,APEX POS,http://evolution-apex.com/,Sektor Teknologi Informasi dan Komunikasi,PT,PT ANUGERAH SEMESTA DESAIN,2021-08-16,2021-08-16,001259.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1880,TERDAFTAR,1300,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1880
tdpseTerbit,4599,null,PLANB,-,"Sektor Pangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT PERMAKULTUR LANSKAP BERKELANJUTAN INDONESIA,2021-08-09,2021-08-09,001248.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4599,TERDAFTAR,4562,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4599
tdpseTerbit,4598,null,www.planb.co.id,www.planb.co.id,"Sektor Pangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT PERMAKULTUR LANSKAP BERKELANJUTAN INDONESIA,2021-08-09,2021-08-09,001248.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4598,TERDAFTAR,4561,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4598
tdpseTerbit,1879,null,Nex Parabola,www.nexparabola.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT MEDIATAMA TELEVISI,2021-08-09,2021-08-09,001258.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1879,TERDAFTAR,1386,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1879
tdpseTerbit,1878,null,Ematerai,https://asyanasekarredjeki.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT ASYANA SEKARREDJEKI,2021-08-09,2021-08-09,001257.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1878,TERDAFTAR,1140,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1878
tdpseTerbit,1877,null,IKEA Indonesia,www.ikea.co.id,Sektor Perdagangan,PT,PT RUMAH MEBEL NUSANTARA,2021-08-09,2021-08-09,001256.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1877,TERDAFTAR,948,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1877
tdpseTerbit,1875,null,Komunitasgodigital.com,www.komunitasgodigital.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT KARYA GEMA DIGITAL,2021-08-09,2021-08-09,001255.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1875,TERDAFTAR,1397,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1875
tdpseTerbit,1874,null,https://www.aso.co.id,https://www.aso.co.id,Sektor Keuangan,PT,PT ASURANSI SUMIT OTO,2021-08-09,2021-08-09,001254.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1874,TERDAFTAR,85,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1874
tdpseTerbit,1873,null,WMS Swift Solutions,https://wms.swiftsolutions.id/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi, Sektor Transportasi",PT,PT SWIFT SHIPMENT SOLUTIONS,2021-08-09,2021-08-09,001253.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1873,TERDAFTAR,1141,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1873
tdpseTerbit,1872,null,Epployee,epployee.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT TEKNOLOGI BANGUN SUMBER DAYA,2021-08-09,2021-08-09,001252.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1872,TERDAFTAR,707,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1872
